Route,Location,Latitude,Longitude,URL
"Coffin Crimper (V2 2.5 2) 
 ""I Should Have Pooped Before This"" (V3 1.7 3)",Chossy Boi Boulder,34.10178,-118.8458,https://www.mountainproject.com/route/117870452/coffin-crimper
Girl in the Curl  V1 (5.7 V-easy 2.5 2),Girl in the Curl Boulder,33.64042,-117.44235,https://www.mountainproject.com/route/108004361/girl-in-the-curl-v1
"Castration (V3-4 2.5 2) 
 Foot Loose (V3 1.7 3) 
 Un-named 5.9 Slab (5.9 V3 1.5 2)",El Cariso - Misc Problems,33.64377,-117.44323,https://www.mountainproject.com/route/107860100/castration
Slap (V1 2.1 10),Slap Rock,34.27047,-118.60313,https://www.mountainproject.com/route/109601051/slap
You Wanna Fuck With Conan? (V2 2.5 2),Titanium Man,34.3412,-118.019,https://www.mountainproject.com/route/106085096/you-wanna-fuck-with-conan
"Left crack (V0 2.5 2) 
 Natural Selection (V4-5 2.3 3) 
 The Belittler (V3 2.0 2)",Far Side,34.3402,-118.0181,https://www.mountainproject.com/route/106085116/left-crack
Cleft Arete (V1 2.5 2),Cleft Boulder,34.07432,-118.70404,https://www.mountainproject.com/route/122786430/cleft-arete
Easy Boulder (V-easy 2.0 11),Point Dume,34.00154,-118.80853,https://www.mountainproject.com/route/107785079/easy-boulder
"Si mon, I came prepared (V1-2 2.3 3) 
 Metron's Taunt (V1 1.8 5) 
 Random Rules (V0 1.0 2)",Vasquez Rocks,34.48871,-118.32131,https://www.mountainproject.com/route/116549952/si-mon-i-came-prepared
"Jam Crack (V-easy 2.1 7) 
 Lucy (V-easy 2.0 3) 
 Thin Face II (V0 1.0 4) 
 Thin Face I (V0 1.0 3)",Bat Boulder,34.2707,-118.6043,https://www.mountainproject.com/route/107960775/jam-crack
"Vengaboys (V0 2.3 3) 
 Crack (V-easy 1.4 9) 
 Slab (V0 1.4 5) 
 We Like to Party (V-easy 1.2 5)",Boulder South of Chouinard's Hole,34.27188,-118.60433,https://www.mountainproject.com/route/117727767/vengaboys
"Burn Victim (V0-1 2.3 3) 
 Warm Up Crack (V0-1 1.5 6) 
 Short off width (V-easy 1.0 2)",Burn Victim,33.64473,-117.44223,https://www.mountainproject.com/route/107764124/burn-victim
"Tower Number One (V4 2.3 3) 
 Dream of the Cat (V4 2.0 3) 
 Machete (V1 PG13 1.5 2)",Upper San Juan Boulders,33.60723,-117.4336,https://www.mountainproject.com/route/108086941/tower-number-one
"Unnamed V3 (V3 2.3 3) 
 Unnamed V0 (V0 1.0 2)",Ummagumma Area 1,34.271,-118.6036,https://www.mountainproject.com/route/106065989/unnamed-v3
LBJ Arete (V1 2.3 4),LBJ Boulder,34.3404,-118.01681,https://www.mountainproject.com/route/112275139/lbj-arete
"Pyramid Face (V0 1.5 20) 
 Pyramid Slab I (V0+ 1.8 12) 
 Pyramid Slab II (V-easy 1.4 18) 
 Bulge (V0 1.9 8) 
 Corner the Market (V1 2.0 3) 
 Face (V0 PG13 2.0 3) 
 Connect-Shane (V1 1.7 9) 
 Body German (V1- 1.4 13) 
 Face Opposite Pyramid (V1-2 1.3 3)",Pyramid Rock,34.27052,-118.60373,https://www.mountainproject.com/route/105873798/pyramid-face
"Face I (V0 2.0 8) 
 Face IV (V1 2.0 4) 
 Mantle Problem (V1 2.0 3) 
 Face II (V1-2 2.0 3)",Cap Rock,34.26946,-118.60339,https://www.mountainproject.com/route/105874534/face-i
Monos (V2 2.0 7),Monos Boulder,34.0742,-118.70395,https://www.mountainproject.com/route/117405561/monos
"Ummagumma Crack (V0 2.0 6) 
 Rodeo Style (V2 2.0 4)",Ummagumma,34.27078,-118.60405,https://www.mountainproject.com/route/105968090/ummagumma-crack
"The Eye (V0 2.0 4) 
 Mane Mantel (V2 2.0 3)",Lion's Head,34.26967,-118.60345,https://www.mountainproject.com/route/121621353/the-eye
"DeeBee Traverse (V1 2.0 4) 
 Oh Boy Okay Alright (V0 1.6 5)",Mystic Canyon,34.15907,-117.82815,https://www.mountainproject.com/route/116838562/deebee-traverse
Pizza Face (V1+ 2.0 4),Pizza Face,33.64111,-117.44199,https://www.mountainproject.com/route/107763606/pizza-face
"Suz Sit (V3 2.0 3) 
 Suz (V1-2 1.5 2) 
 Freesol (V2 1.5 2) 
 Dwarf Traverse (V2 1.0 2)",Black Star Canyon Bouldering,33.78813,-117.66043,https://www.mountainproject.com/route/116213424/suz-sit
