Route,Location,Latitude,Longitude,URL
Mantle 101 (V2 3.1 19) Traverse (V1 2.6 19) Lieback (V2 2.5 19) The Refrigerator (V2- 2.0 8),The Quarry,38.57598,-123.33925,https://www.mountainproject.com/route/111824084/mantle-101
Pyramid Crack (5.10a V0 R 3.3 13) Unknown Highball (V0- X 1.0 3),Pyramid Rock,37.22773,-122.09596,https://www.mountainproject.com/route/110222223/pyramid-crack
Passage (V3 3.1 18) Rump Roast (V1- 2.7 18) Peace Keeper (V2 2.4 5) Saddle Up (V2-3 2.0 7) Whisp (V-easy 1.3 8),Rump Roast,38.39039,-121.98832,https://www.mountainproject.com/route/112167348/passage
Saddle Sore (V4 2.9 19) Biotech (V2-3 2.4 10) Made in the Shade (V3 2.1 13) Y- Crack (V0 2.3 3),Y Boulder,38.39055,-121.98822,https://www.mountainproject.com/route/108015033/saddle-sore
Double Rose (V3-4 3.1 16) Scary Arete (V3 2.2 15) Lip Campus Traverse (V3 2.5 2) East Face (V2 2.1 7) Key Hole (V3 2.0 4) Stinkbomb (V4 2.0 4) Rat Shit (V3 1.8 5) The Warmup (V1 1.8 5) Left Arete (V2 1.6 7) Return of Stinkbomb A.K.A. Ejection Seat (V2 R 1.5 2) Warmup (V-easy 1.0 11),Tall Traverse Rock,37.88143,-122.24296,https://www.mountainproject.com/route/105734879/double-rose
Traverse (V3 3.1 15) The Roof (V1- 2.4 20) Left Route (V0 3.0 4) Center Route (V0 2.2 12),Picnic Table Wall,37.89226,-122.27231,https://www.mountainproject.com/route/117369891/traverse
Hard Up (V3 3.3 11) Hard Right (V4 2.5 2) Hard (V1 2.3 3) Boner (V3 1.5 2),Hard Boulder,38.42917,-123.11575,https://www.mountainproject.com/route/105735530/hard-up
Footloose (5.11a V1 R 3.7 3) Squeal if You Peel (5.11a V1 R 2.5 2),Mossy Rock,38.577,-122.42198,https://www.mountainproject.com/route/106904270/footloose
Blockhead (V3 3.4 8) V0 (V0 3.2 6),Blockhead Boulder,38.60066,-123.3615,https://www.mountainproject.com/route/114389545/blockhead
Undercling (V0 2.2 32) Unnamed V2 (V2 3.0 2) Sloper (V2 1.8 21) Revolving Holes Sit (V4 2.4 8) Revolving Holes (V1 1.3 27) Crimpin on Slopers (V1 2.2 5) Crimpin on Slimpers (V4 1.8 4),Hash Rock,37.23134,-122.09368,https://www.mountainproject.com/route/110744839/undercling
The Unnatural Act (5.11 V3 X 3.5 4) Splitter Crack (V0 3.1 9) Slip n Slide (V1 PG13 3.0 2) The Natural Act (V1+ R 2.8 4) Le Conte Chimney (V1 1.8 4) Left Prow (V1 1.3 3),The Unnatural Act Cave,37.74226,-122.44391,https://www.mountainproject.com/route/115371463/the-unnatural-act
Not So Super Slab (V0 3.5 4) Dragonslayer (V3 3.3 4) Mouse Crack (V0 2.8 4) Super Slab Traverse (V0 2.8 4),Super Slab,38.4548,-123.1325,https://www.mountainproject.com/route/105735857/not-so-super-slab
Wildside (V3 2.8 17) Underworld (V1 2.3 17) Dynosaur (V3 3.0 2),Wildside Boulder,38.37565,-121.9828,https://www.mountainproject.com/route/108024244/wildside
Aqua Velva (V4 3.2 9) The Tufa (V2 3.0 4) Sunspots (V1+ 1.5 2) Graffiti Wall (V-easy 0.5 2),Stoner Cave,37.29013,-122.16674,https://www.mountainproject.com/route/107646730/aqua-velva
Biddles Gold (V2 R 3.4 5) Tender Biddles (V3 1.9 7) The Chimney (V2 PG13 2.0 3) V2 (V2 1.0 2),Upper Biddles Rock,37.22647,-122.07856,https://www.mountainproject.com/route/116645017/biddles-gold
Poop-shoot Pirate (V2 3.0 13) Ruperts Ride (V2 2.9 10) Pirate's Lookout (V1 PG13 2.5 4) Barnacle (V2+ 1.8 4) Hornswaggle Mantle (V4 0.5 2),Pirate Boulder,37.22065,-122.07001,https://www.mountainproject.com/route/108380398/poop-shoot-pirate
Mob Dat Ting (V4+ 3.3 7) Watering Hole (V4 2.6 10) Cow Piss (V3 2.1 14) Bald is Beautiful (V1 1.9 16) Forced March (V3 2.0 8),4. The Boxcar Woody,38.38902,-121.98469,https://www.mountainproject.com/route/120065716/mob-dat-ting
Naked Lunch (V3 2.4 25) Mad Cow Traverse (V2 2.5 19) Howling Mad (V1 1.8 23) Bovine Face (V0 1.4 18) Naked Lunge (V4 1.8 6) Spare Me (V-easy 1.2 10) Deception (V1 1.3 3),Mad Cow Boulder,38.39329,-121.98694,https://www.mountainproject.com/route/105736151/naked-lunch
