Route,Location,Latitude,Longitude,URL
The Bread Loaf (5.11- V1 2.3 11),Bread Loaf Boulder,32.85022,-117.0202,https://www.mountainproject.com/route/105928421/the-bread-loaf
"Brings Tiers to my Eyes (V3 2.7 3) 
 Railrunner (V1-2 2.0 2)",H Wall,33.06122,-117.30355,https://www.mountainproject.com/route/116131886/brings-tiers-to-my-eyes
"45 degrees (V1 2.7 3) 
 Brass knuckles (V2 2.5 4) 
 Brando's Turd (V2 2.3 3)",East Gower Boulders,33.00603,-116.77618,https://www.mountainproject.com/route/116357659/45-degrees
Thunderbolt (V4- 2.7 3),Thunderbolt Boulder,33.22151,-116.45541,https://www.mountainproject.com/route/118681554/thunderbolt
"Master Splinter (V1 2.7 3) 
 Saving April (V1-2 2.7 3) 
 Shredder (V0 2.7 3) 
 Secret of The OOZE (V0 2.0 3) 
 Bee Bop (V0 1.7 3) 
 Cowabunga (V0- 1.0 3)",Ninja Turtle Boulder,33.1818,-117.0573,https://www.mountainproject.com/route/108208205/master-splinter
"The Percocet Mantle (V3 2.7 3) 
 Butt Rock (V3-4 2.0 5) 
 Hillbilly Heroin (V3-4 1.8 4) 
 Cracked Coccyx (V2-3 1.7 3)",The Coccyx Boulder,33.18518,-116.38541,https://www.mountainproject.com/route/113921788/the-percocet-mantle
Roadside Slopers (V2 2.7 3),Tombstone Area Bouldering,32.62648,-116.0807,https://www.mountainproject.com/route/113793365/roadside-slopers
"Prickly Pair (V2 2.7 3) 
 Kris Special (V4 2.3 4) 
 Tommy gun (V1 2.0 2)",Kris Boulder,33.21202,-116.45938,https://www.mountainproject.com/route/107913906/prickly-pair
T Squared (V0 2.7 3),Trade Tech Boulder,33.2244,-117.25762,https://www.mountainproject.com/route/108721104/t-squared
"Butcher Dyno (V3 2.5 6) 
 Frog Legs (V1 2.4 5) 
 Frog Legs Left (V1 1.8 5) 
 Twerkosaurus Rex (V1+ 1.7 3) 
 Butcher Right (V2 1.5 4) 
 Butcher Direct (V0 1.4 5) 
 Butcher Traverse (V0 1.0 6)",Butcher Area,33.22691,-116.45653,https://www.mountainproject.com/route/118350819/butcher-dyno
"Shovel Slab (V1 2.5 4) 
 Undercling Face (V1+ 1.5 4) 
 Hand crack (V0 1.3 3)",East hill,32.87102,-116.96316,https://www.mountainproject.com/route/118589006/shovel-slab
Butter n Beer (V1+ 2.2 10),Beer Boulder,33.22742,-116.45358,https://www.mountainproject.com/route/118577569/butter-n-beer
"Unnamed (""Puckerfest"") (V3 2.5 4) 
 East Buttress (5.8 V1+ 1.4 11)",Moby Dick,32.85073,-117.02097,https://www.mountainproject.com/route/106033823/unnamed-puckerfest
"Missionary Mantle (V1 2.2 9) 
 Grinding Stone Arête (V2-3 2.1 8) 
 Flight of the Conquistadores (V3-4 2.0 5)",The Indian Village Boulder,32.82425,-117.0536,https://www.mountainproject.com/route/108837811/missionary-mantle
"The Most Interesting Climb in the World (V1 2.4 5) 
 Dr. Livingstone (V1 2.1 7) 
 The Governator (V0 1.9 7) 
 Two Holds (V2 1.0 3)",Dos Equis Boulder,32.84239,-116.63602,https://www.mountainproject.com/route/113958218/the-most-interesting-climb-in-the-world
Solar Essence (V3 2.4 5),Essence Boulder,32.927,-117.17724,https://www.mountainproject.com/route/117947831/solar-essence
"The Football (V1 2.3 7) 
 Peso Face (V2-3 2.3 4)",The Football and Peso Face,33.21187,-116.45941,https://www.mountainproject.com/route/107090966/the-football
"Can't Beat The View (V0 2.3 6) 
 Side Note (V0-1 1.3 3) 
 Outdoor Club (5.6 V-easy 1.2 6)",Buena Vista Boulder,33.2232,-116.45289,https://www.mountainproject.com/route/108888809/cant-beat-the-view
"Shackleton (V0 2.3 6) 
 Scurvy (V0 2.0 6)",Shipreck Boulder,32.84237,-116.63564,https://www.mountainproject.com/route/106996951/shackleton
"Robbins slab (V4-5 2.5 2) 
 Unnamed (V0 2.0 3)",Robbins Boulder,33.0056,-116.96588,https://www.mountainproject.com/route/108574022/robbins-slab
Portrait of Francis Bacon (V1- 2.5 2),Aztec Creek,32.77869,-117.06531,https://www.mountainproject.com/route/118342246/portrait-of-francis-bacon
That Poor Bush (V0+ 2.5 2),Turtle Head,33.21167,-116.46054,https://www.mountainproject.com/route/116689559/that-poor-bush
"Garbage Compactor Sit (V4 2.5 2) 
 Garbage Compactor (V2 1.3 3)",Garbage Compactor,32.92675,-117.17767,https://www.mountainproject.com/route/118633938/garbage-compactor-sit
"Salvation (V2 PG13 2.5 2) 
 Lunar Eclipse (V1 2.0 2)",Lunar Hill,33.22442,-116.45051,https://www.mountainproject.com/route/118658930/salvation
Uh Huh (V0- 2.5 2),Lark Canyon Bouldering,32.72657,-116.27232,https://www.mountainproject.com/route/119837226/uh-huh
"Geometry Arete (V1 2.5 2) 
 Babyface (V3 2.3 4) 
 Scarface (V3-4 2.0 5)",Fractured Boulder,33.031,-116.99649,https://www.mountainproject.com/route/114082472/geometry-arete
"The Talon (V4-5 2.5 2) 
 Enter theTalon (V1-2 2.0 2)",Talon Boulder,33.22276,-116.45256,https://www.mountainproject.com/route/109208844/the-talon
"Coyote Traverse (5.8 V0+ PG13 2.3 3) 
 Coyote Line (5.7 V-easy 1.4 5) 
 Lake House (5.7 V-easy PG13 1.3 4)",Lake View Boulder,33.1699,-117.2886,https://www.mountainproject.com/route/118208812/coyote-traverse
"Don's Seam (V4 2.3 3) 
 Don's Scoop (V3 1.8 6)",Seamster Boulder,33.21531,-116.4546,https://www.mountainproject.com/route/108434720/dons-seam
"Quartz Stripe (V0 2.3 3) 
 Quartz Stripe Arete (V0- 2.0 2)",Quartz Stripe Boulder,33.22652,-116.45183,https://www.mountainproject.com/route/118709455/quartz-stripe
Crystal Myth (V0 2.3 3),Crystalline Boulder,33.21264,-116.45162,https://www.mountainproject.com/route/111732454/crystal-myth
"Mono pocket Corner Climb (V0+ 2.3 4) 
 Twin Cracks (V0- 2.0 2) 
 Pocketeer (V2 1.5 4) 
 Jump problem (V2 1.5 4) 
 Left leaning crack (V0 1.5 4) 
 Right leaning arete (V2-3 1.3 3)",South slope,32.87236,-116.96596,https://www.mountainproject.com/route/118342643/mono-pocket-corner-climb
Scylla (V1 2.3 4),Dilemma Boulder,32.92703,-117.17719,https://www.mountainproject.com/route/117947675/scylla
"Red Baron Arete (V1 2.3 4) 
 Red Baron Slab (V0+ 2.0 4)",Red Baron Boulder,33.2273,-116.45405,https://www.mountainproject.com/route/118709315/red-baron-arete
"Bump n Run (V2 2.3 4) 
 Chunder Bucket (V0 1.3 3)",Bump Boulder,33.21366,-116.45531,https://www.mountainproject.com/route/108426358/bump-n-run
The Horn (V1 2.0 8),The Horn Boulder,33.21198,-116.45873,https://www.mountainproject.com/route/106595585/the-horn
"Culpability (V4 2.0 6) 
 Unnamed (V1 1.0 4)",Blender Boulder,33.21494,-116.45483,https://www.mountainproject.com/route/106596498/culpability
vital traverse (V3- 2.0 6),Top Ramen boulder,33.1662,-117.2887,https://www.mountainproject.com/route/107551455/vital-traverse
"Finger crack (V0- 2.0 5) 
 Finger crack (V0- 1.7 3) 
 Hand crack (V0 1.3 3)",Top of the hill,32.87309,-116.96528,https://www.mountainproject.com/route/116370401/finger-crack
Traverse (5.9+ V0 1.9 7),Snow Cone Boulder,32.85047,-117.02349,https://www.mountainproject.com/route/112148887/traverse
Agree To Disagree (V2 2.0 4),The Burgundy Boulder,32.90428,-116.8851,https://www.mountainproject.com/route/118313907/agree-to-disagree
"Get It Twisted (V2 2.0 3) 
 Bobathan's Folly (V2+ PG13 2.0 2) 
 Señor Parié Traverse AKA Send Train. (5.9- V0- 2.0 2) 
 South Side Mantle (5.10a V0 1.3 3)",South Side Boulder.,33.22291,-117.25821,https://www.mountainproject.com/route/114471701/get-it-twisted
Cat Boulder (V2-3 2.0 3),Rexrodes,32.99876,-116.96932,https://www.mountainproject.com/route/116096001/cat-boulder
Ripley Suicide (V3 2.0 3),Table Top boulder,33.21063,-116.46041,https://www.mountainproject.com/route/108527893/ripley-suicide
"RAt Crack (V3 2.0 3) 
 Ox Arete (V1 2.0 2)",The South Slope,33.00454,-116.96435,https://www.mountainproject.com/route/107384310/rat-crack
Unknown One (V4 2.0 3),Charred Timber boulder,33.20818,-116.45863,https://www.mountainproject.com/route/108532455/unknown-one
"The Crows Nest (standing match) (V0 1.8 6) 
 The Crows Nest (standing) (V1 1.8 5)",Center Mast,33.22302,-116.45582,https://www.mountainproject.com/route/109206704/the-crows-nest-standing-match
"One Ball, Corner Pocker (V1 2.0 2) 
 Southern Slopes Crack (V0 2.0 2)",Southern Slopes Crack,32.9264,-117.17749,https://www.mountainproject.com/route/119372829/one-ball-corner-pocker
Honeycomb (V0+ 2.0 2),Honeycomb Boulder,33.22467,-116.45537,https://www.mountainproject.com/route/118350628/honeycomb
Pressure Point (V1- 2.0 2),Pressure Point Boulder,33.22695,-116.4534,https://www.mountainproject.com/route/118629653/pressure-point
Water Damage (V2 2.0 2),West Bernardo Hills,33.04988,-117.09425,https://www.mountainproject.com/route/112842470/water-damage
Yellow Jacket (5.9 V-easy 2.0 2),The Hornets Nest,33.1691,-117.2868,https://www.mountainproject.com/route/108254241/yellow-jacket
Traverse (V0 2.0 2),Wash Board Boulder,33.21803,-116.44553,https://www.mountainproject.com/route/112431937/traverse
Left face (V1 2.0 2),Rock Stars Boulder,33.22094,-116.45031,https://www.mountainproject.com/route/112431859/left-face
More please! (V3 2.0 2),Road Side Cirque,33.25171,-117.12356,https://www.mountainproject.com/route/108818291/more-please
"[Redacted] (V3 2.0 2) 
 Medicine Doctor (V4+ 1.5 2)",Cupeño Boulder,33.22386,-116.45282,https://www.mountainproject.com/route/109208582/redacted
Blow Out (V4- 2.0 2),In Your Face Boulder,32.84262,-116.63557,https://www.mountainproject.com/route/109797714/blow-out
"Chad's Crack (V1- 2.0 2) 
 Kim's Cruise (V0 2.0 2)",Storm Pile,32.81339,-116.33743,https://www.mountainproject.com/route/110090122/chads-crack
Catching Waves (V-easy 2.0 2),Tsunami Boulder,32.84258,-116.63539,https://www.mountainproject.com/route/106992309/catching-waves
"Instant Culp Classic (V1 1.8 4) 
 Culp Fiction (V1+ 1.5 4) 
 OJ With Extra Culp (V0+ 1.0 3)",Culp Boulder,33.22363,-116.45271,https://www.mountainproject.com/route/108887934/instant-culp-classic
"Easy Boulder Corner (V0- 1.7 3) 
 Cool Down (V-easy 1.3 3)",Easy Boulder,32.85045,-117.02319,https://www.mountainproject.com/route/107205760/easy-boulder-corner
